sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,NAPMPI,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,NAPMEI,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,NAPM,NAPMNOI,NAPMSDI,NAPMII,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,PPIFGS,PPIFCG,PPIITM,PPICRM,OILPRICEx,PPICMM,NAPMPRI,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUUR0000SAD,CUSR0000SAS,CPIULFSL,CUUR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,VXOCLSx
12/1/1992,7834.1,6778,61.142,694975.484,172995,66.4919,73.4826,71.7687,84.8864,73.4124,90.2745,46.3053,58.4853,37.7244,100.4243,65.3042,82.4116,70.0488,57.9,79.8905,65,0.006801298,128554,118997,7.4,19,3189,2759,3651,1595,2056,338645.7009,109496,22076,597.6,4630,16769,9907,6862,87420,22122,5069.5,12839.8,6617,18878,40.3,4.1,40.9,45.9,1227,155,277,531,264,1176,129,280,478,289,54.2,61,51.5,45,93373,126080,40522,450897,835800,1.51,1024.9,3423.1,2405.6,365.544,56.578,56454,596.4459,887.7996,527.669,0.093096154,435.64,509.5,2.841795978,25.17899812,2.92,3.67,3.22,3.36,3.71,6.08,6.77,7.98,8.81,0.75,0.3,0.44,0.79,3.16,3.85,5.06,5.89,90.193,1.4219,124.0409,1.551,1.2725,124.2,122.7,115.1,101.3,19.407,109.1,48,142.3,132.8,128.9,195.3,130.5,120.1,154.7,143,139.1,139.3,72.35,129.083,74.257,63.805,12.09,13.9,11.51,91,2777.8,62008,198832.12,825.5396,12.7813
1/1/1993,7639,6564.2,61.053,696716.247,175078,66.7813,73.7535,72.0833,85.2998,74.486,90.4012,46.4721,58.7908,38.3103,101.3058,65.9353,77.4961,70.1488,61.5,80.508,66,0.007077748,128400,119075,7.3,18.3,3299,2649,3346,1380,1966,346775.5524,109805,22133,598.4,4664,16791,9922,6869,87672,22192,5073.6,12886.4,6634,18901,40.5,4.3,41.1,46.9,1210,130,303,556,221,1177,142,281,485,269,55.8,63,52.3,43.3,95293,121637,37310,445479,835995,1.5,1030.4,3417.3,2393.1,368.084,56.023,55858,595.4916,886.1325,528.3306,0.095364813,435.23,504.96,2.852124164,24.71555143,3.02,3.25,3,3.14,3.5,5.83,6.6,7.91,8.67,0.23,-0.02,0.12,0.48,2.81,3.58,4.89,5.65,91.5019,1.4774,124.9932,1.5325,1.2779,124.4,122.9,115.4,101.7,19.075,109,49.8,142.8,132.8,129.2,196.4,130.7,120,155.3,143.4,139.5,139.7,72.524,129.358,74.235,64.03,12.12,13.9,11.55,89.3,2776.7,61775,197275.71,824.0033,12.584
2/1/1993,7666.4,6593.3,61.165,695823.093,173770,67.0489,73.9287,72.1061,85.4117,74.2255,90.6772,46.4715,59.1523,38.5663,101.426,66.0772,79.4542,70.9075,63.5,80.5377,67,0.007296091,128458,119275,7.1,18.2,3461,2580,3190,1283,1907,336993.732,110047,22188,588.6,4714,16805,9927,6878,87859,22236,5067.7,12935,6645,18902,40.6,4.4,41.1,47,1210,125,295,533,257,1148,143,267,486,252,55.2,59.7,51.7,42.6,94405,128854,41449,445929,838105,1.5,1033.5,3412.5,2384.7,371.289,53.875,53830,593.484,886.886,530.5277,0.095276422,441.7,508.91,2.817908082,24.67186648,3.03,3.18,2.93,3.07,3.39,5.43,6.26,7.71,8.39,0.15,-0.1,0.04,0.36,2.4,3.23,4.68,5.36,91.4854,1.5178,120.7595,1.4395,1.2602,124.7,123.2,115.9,101.2,20.053,108.6,53.9,143.1,134,129.6,197.4,131.1,120,155.6,143.7,140,140,72.633,129.221,74.452,64.124,12.15,13.91,11.57,86.6,2784.9,58806,197134.51,833.1112,13.6247
3/1/1993,7645.5,6567,61,691423.972,172328,67.0024,73.9693,72.0748,85.4563,74.6316,90.5648,46.525,59.0149,38.5789,100.8907,65.9223,83.1878,69.427,56.7,80.2154,66,0.007287986,128598,119542,7,17.6,3260,2666,3115,1309,1806,352339.1849,109998,22142,591.3,4676,16795,9915,6880,87856,22223,5062.8,12924.2,6655,18907,40.3,4.2,40.8,47.1,1083,93,246,459,285,1056,108,253,423,272,53.5,58.1,52.7,45.6,95172,126762,38065,443831,844816,1.52,1038.4,3409.8,2379.5,373.391,54.3,54209,591.2771,889.8274,528.7659,0.095024872,450.16,517.24,2.77234761,24.71822746,3.07,3.17,2.95,3.05,3.33,5.19,5.98,7.58,8.15,0.1,-0.12,-0.02,0.26,2.12,2.91,4.51,5.08,90.4383,1.5206,117.0174,1.4617,1.2471,125,123.4,116.3,101.7,20.347,107.4,53.6,143.3,134,129.4,198.1,131.1,120.2,156,144,140.5,140.2,72.781,129.184,74.364,64.363,12.18,13.99,11.58,85.9,2791.4,58381,196739.56,847.8961,13.693
4/1/1993,7699.3,6624.6,61.406,694996.591,176766,67.2033,74.1258,72.266,85.5642,75.0491,90.539,46.8179,59.2602,38.7847,101.9913,66.2675,82.0122,69.4475,51.6,80.5097,65,0.007135017,128584,119474,7.1,17.6,3350,2620,3014,1381,1633,352886.152,110306,22131,589.7,4690,16772,9896,6876,88175,22254,5071,12945.1,6680,18938,40.9,4.6,41.4,44.8,1258,119,258,563,318,1104,117,240,475,272,50.2,53,52.8,44.7,93573,127395,39994,442604,846790,1.51,1047.6,3409.4,2370.9,376.826,56.531,56458,585.7058,892.7484,532.7808,0.094822788,443.08,505,2.819648822,23.91823244,2.96,3.14,2.87,2.97,3.24,5.13,5.97,7.46,8.14,0.18,-0.09,0.01,0.28,2.17,3.01,4.5,5.18,88.2591,1.4599,112.4114,1.5447,1.2621,125.7,124.3,116.6,103.2,20.27,104.4,54.6,143.8,134,129.6,199.1,131.4,120.6,156.7,144.5,140.9,140.7,72.977,129.864,74.363,64.573,12.22,13.99,11.64,85.6,2797.8,59020,197913.58,857.0465,13.4566
5/1/1993,7695.6,6625.6,61.618,696097.482,178445,66.9724,73.8623,71.9153,84.935,75.1502,89.5898,46.917,59.0657,38.8659,101.0923,66.2273,76.0291,69.6351,55,80.3397,68,0.007432506,129264,120115,7.1,17.5,3363,2617,3101,1325,1776,343355.9996,110572,22189,590.6,4753,16766,9885,6881,88383,22300,5082.2,12965.2,6702,18951,40.6,4.4,41,43.6,1260,117,301,555,287,1112,128,257,458,269,51.2,55.2,51.5,44.8,94469,126529,39297,438750,847301,1.49,1065.9,3435,2382.1,380.84,56.086,55965,588.0592,898.1446,531.2884,0.094310434,445.25,513.68,2.808916339,23.7187547,3,3.14,2.96,3.07,3.36,5.2,6.04,7.43,8.21,0.14,-0.04,0.07,0.36,2.2,3.04,4.43,5.21,87.9304,1.4504,110.343,1.5477,1.2698,125.7,124.4,116.3,105.6,19.94,99.7,50.4,144.2,133.5,129.9,200.5,131.6,120.8,157.3,144.8,141.3,141,73.203,129.858,74.335,64.9,12.25,14.02,11.65,80.3,2835.3,59151,196735.48,860.5119,13.535
6/1/1993,7684.5,6606.4,61.839,702532.862,178201,67.0973,73.8138,71.8406,85.1039,74.4418,90.1395,46.5195,59.3719,39.0157,100.9435,66.1136,79.6158,69.3346,53.1,80.082,67,0.007345686,129411,120290,7,17.8,3218,2778,3141,1355,1786,342665.0438,110754,22165,582.4,4760,16742,9867,6875,88589,22351,5084.1,12999.6,6723,18969,40.5,4.4,40.9,43.2,1280,128,287,548,317,1130,129,266,455,280,49.6,51.6,50.4,46.5,95110,130212,42739,438096,849144,1.5,1075.1,3440.5,2384.3,384.829,57.221,57039,590.228,902.3372,533.8506,0.094867983,448.06,515.73,2.794268625,23.60555902,3.04,3.25,3.07,3.2,3.54,5.22,5.96,7.33,8.07,0.21,0.03,0.16,0.5,2.18,2.92,4.29,5.03,88.4614,1.4769,107.4118,1.5082,1.2789,125.2,123.7,116.3,103.8,19.07,98.5,50.6,144.3,133,129.9,201.3,131.3,121,157.8,145,141.2,141.1,73.229,130.086,74.067,65.006,12.26,14.02,11.67,81.5,2845.4,61008,197204.7,870.3957,13.0022
7/1/1993,7709.2,6624.4,62.141,699133.542,180759,67.3083,74.2472,72.3393,85.8465,74.3042,91.2654,46.5208,59.3462,39.1525,100.9524,66.2822,82.9992,69.42,52.7,80.1655,68,0.007614782,129397,120467,6.9,17.7,3292,2586,3046,1276,1770,351947.2477,111055,22183,580.4,4783,16739,9865,6874,88872,22401,5099.9,13025.8,6749,19060,40.6,4.4,41.1,43.6,1254,132,284,560,278,1174,127,261,500,286,50.2,53.8,51,45.5,93385,128111,41031,437944,849350,1.5,1084.6,3440,2380.6,387.72,57.709,57465,587.9322,904.3949,535.2867,0.09466896,447.29,508.1,2.799078897,23.3833622,3.06,3.2,3.04,3.16,3.47,5.09,5.81,7.17,7.93,0.14,-0.02,0.1,0.41,2.03,2.75,4.11,4.87,89.9177,1.5147,107.6914,1.4955,1.282,125.1,123.4,116.3,101.6,17.866,99.6,51.4,144.5,132.8,130.1,202.2,131.3,121.1,158.1,145.2,141.1,141.2,73.345,130.311,74.016,65.164,12.28,14.05,11.69,77,2851.5,62302,200738.11,879.7113,11.9995
8/1/1993,7725.6,6635.6,62.203,702716.159,180692,67.2428,74.0654,72.0519,85.7729,73.5826,91.4693,46.0938,59.4041,39.1541,101.3518,66.1397,84.7063,69.3591,53.9,79.8678,71,0.008102248,129619,120856,6.8,18,3176,2595,3026,1256,1770,341184.2269,111211,22203,574.6,4806,16741,9872,6869,89008,22419,5095,13054.6,6770,19028,40.7,4.4,41.1,41.9,1300,124,293,562,321,1230,130,281,522,297,50.7,55.3,51.8,44.4,91616,129378,42415,438224,850895,1.5,1094.2,3443.6,2378.2,391.204,57.759,57407,587.7833,907.2432,537.9714,0.094778351,454.13,514.17,2.756919825,23.48835121,3.03,3.18,3.02,3.14,3.44,5.03,5.68,6.85,7.6,0.15,-0.01,0.11,0.41,2,2.65,3.82,4.57,89.5033,1.4966,103.765,1.4914,1.308,123.9,121.9,116.2,100.8,18.009,101.6,52.3,144.8,134,130.5,202.8,131.6,121.3,158.6,145.5,141.5,141.6,73.471,130.481,74.084,65.302,12.3,14.06,11.72,77.3,2862.2,60931,202234.57,882.3521,11.9522
9/1/1993,7709.4,6618.4,62.559,708973.797,181800,67.5676,74.5036,72.5443,86.021,75.1008,91.1724,46.8643,59.606,39.5756,101.3959,66.5665,84.2371,71.0875,55.2,80.2489,71,0.008147808,129268,120554,6.7,18.1,3127,2516,3042,1286,1756,338433.3283,111451,22252,577.6,4823,16769,9896,6873,89199,22466,5107,13080.2,6796,19041,40.8,4.6,41.3,44.5,1343,148,312,567,316,1251,137,286,514,314,50.8,52.6,51.3,46.2,93600,127233,40238,434328,855006,1.5,1104.2,3450.1,2379.4,396.451,59.135,58708,585.4973,910.6325,541.155,0.095436749,459.24,517.37,2.726243359,23.51604824,3.09,3.16,2.95,3.06,3.36,4.73,5.36,6.66,7.34,0.07,-0.14,-0.03,0.27,1.64,2.27,3.57,4.25,88.9738,1.4182,105.5748,1.5248,1.3215,124.1,122.1,116.3,101.2,17.514,101.1,49,145,133.7,130.4,203.6,131.3,121.5,159,145.6,142,141.7,73.55,130.914,73.743,65.486,12.33,14.03,11.76,77.9,2875.8,60195,203401.83,885.6639,12.6214
10/1/1993,7673.9,6589,62.659,712002.08,182910,68.0788,75.0349,73.1534,86.425,77.0069,90.9345,47.8808,60.0912,40.0349,101.641,67.1348,83.2392,73.1914,56.1,80.7879,74,0.008457143,129573,120823,6.8,18.1,3336,2514,3029,1220,1809,351398.225,111737,22306,577.4,4868,16778,9911,6867,89431,22523,5116.4,13116.9,6819,19042,40.7,4.5,41.3,46,1392,126,361,590,315,1287,146,299,541,301,53.4,58.9,50.7,48.6,94499,133168,41835,432381,855355,1.48,1113.1,3454.5,2372.6,400.929,60.009,59723,583.9521,914.7453,545.9625,0.096429139,463.9,527.13,2.703168786,23.46809277,2.99,3.26,3.02,3.12,3.39,4.71,5.33,6.67,7.31,0.27,0.03,0.13,0.4,1.72,2.34,3.68,4.32,89.8907,1.4432,107.02,1.5023,1.3263,124.2,122.3,116.4,103.7,18.145,97.7,50.9,145.6,133.8,132,204.5,132.2,122.3,159.4,146.3,142.6,142.3,73.78,131.389,74.239,65.594,12.36,14.08,11.79,82.7,2887.6,60607,206578.88,882.8893,11.3771
11/1/1993,7694,6608.9,62.838,715654.683,184746,68.3614,75.2025,73.2975,86.5243,77.7124,90.7746,48.1126,60.4928,40.3892,101.8964,67.4199,83.1007,73.2373,57.5,80.9715,74,0.008663077,129711,121169,6.6,18.6,3087,2518,2986,1186,1800,341289.3762,112000,22347,576.9,4887,16800,9929,6871,89653,22561,5126.5,13132.8,6847,19068,40.8,4.7,41.3,45.5,1376,139,303,605,329,1357,141,329,557,330,53.8,60.4,50.9,45.5,93428,130391,41711,428393,859061,1.49,1124.1,3468,2375.3,402.665,61.296,61206,583.9354,918.9784,549.9594,0.096701259,462.89,534.92,2.71338763,23.20487459,3.02,3.4,3.1,3.26,3.58,5.06,5.72,6.93,7.66,0.38,0.08,0.24,0.56,2.04,2.7,3.91,4.64,90.991,1.4969,107.8765,1.4808,1.3174,124.4,122.3,116.5,103,16.699,95,52.7,146,134.4,132.2,205.1,132.4,123.1,159.9,146.6,142.9,142.6,73.917,131.617,74.35,65.726,12.4,14.11,11.83,81.2,2907.9,61966,208775.1,886.154,13.37
12/1/1993,7961,6866,63.061,717917.564,186339,68.7241,75.5103,73.4942,86.7276,78.0587,90.9169,48.371,60.9105,40.9406,102.0096,67.7911,82.9677,72.2086,61.7,81.2445,75,0.00884747,129941,121464,6.5,18.3,3246,2362,2968,1186,1782,324076.9698,112312,22413,590,4925,16815,9950,6865,89899,22600,5140.7,13163.3,6870,19109,40.8,4.7,41.4,47.1,1533,132,337,699,365,1461,171,326,646,318,55.6,62.4,51.5,43.2,93682,133565,42306,425607,863093,1.5,1129.6,3472.4,2373.5,405.32,62.847,62765,583.5304,928.6206,555.7426,0.094419307,465.95,538.37,2.6998605,23.15048732,2.96,3.36,3.06,3.23,3.61,5.15,5.77,6.93,7.69,0.4,0.1,0.27,0.65,2.19,2.81,3.97,4.73,91.6579,1.4634,109.913,1.4913,1.3308,124.4,122.3,116.2,101.7,14.51,95.4,53.1,146.3,134.1,132.1,205.8,132.4,123.3,160.5,146.9,142.7,142.9,73.934,131.287,74.295,65.801,12.45,14.13,11.88,88.2,2919.6,62705,213109.83,893.9774,10.8645
1/1/1994,7804.6,6701.3,63.235,718735.178,185128,68.9766,75.9337,73.9452,87.3909,79.2799,91.3466,48.6524,60.9793,41.0842,101.4897,67.8991,87.3097,71.196,59.7,81.1885,76,0.008806489,130596,121966,6.6,18.6,3184,2384,3060,1327,1733,360677.8618,112583,22465,587.1,4940,16855,9987,6868,90118,22652,5153.5,13179.4,6890,19147,40.9,4.7,41.4,47.5,1272,100,250,563,359,1390,102,298,599,391,56,63.5,54.4,43.9,96560,138498,42651,426329,863036,1.48,1131.6,3472.4,2373.5,409.033,62.039,61966,587.2542,929.5364,559.5002,0.096931827,472.99,550.53,2.668830208,23.21819935,3.05,3.19,2.98,3.15,3.54,5.09,5.75,6.92,7.65,0.14,-0.07,0.1,0.49,2.04,2.7,3.87,4.6,92.0125,1.4716,111.4415,1.4923,1.3173,124.8,122.6,116.5,103.8,15,96.5,58.9,146.3,133.3,131.7,206.4,132.3,123.4,160.8,147,142.9,142.9,73.958,131.442,74.094,65.887,12.47,14.16,11.9,94.3,2922.3,64281,213063.09,907.2517,10.6052
2/1/1994,7815,6711.9,63.741,725309.419,188077,68.995,75.7531,73.734,87.5028,79.1969,91.54,48.1666,61.2086,41.2758,102.1807,67.9728,86.3295,70.6329,60.2,81.0757,79,0.009204241,130669,122086,6.6,19,2652,2714,3118,1359,1759,350764.3516,112783,22451,583.4,4923,16862,9998,6864,90332,22753,5165.1,13253.7,6909,19150,40.2,4.6,40.9,48.7,1337,130,275,606,326,1269,112,278,545,334,56.5,62.2,57,44.6,97115,137141,43144,425325,867675,1.47,1136.3,3473.2,2367.6,413.183,59.583,59512,587.8194,929.4933,564.9391,0.097520991,471.58,551.04,2.686012978,22.85241781,3.25,3.49,3.25,3.43,3.87,5.4,5.97,7.08,7.76,0.24,0,0.18,0.62,2.15,2.72,3.83,4.51,91.0888,1.4565,106.3011,1.4792,1.3424,125,122.9,116.9,102.1,14.78,100.8,63,146.7,133.2,132.3,207.2,132.4,123.3,161.4,147.4,143.2,143.3,74.127,131.678,74.081,66.107,12.54,14.26,11.97,93.2,2917,65218,213355.24,905.6562,12.8852
3/1/1994,7836.5,6733.8,63.744,737385.893,191588,69.7083,76.4781,74.4271,88.2297,79.946,92.2606,48.6813,61.9032,41.9081,103.4789,68.8754,83.6484,71.0773,63.4,81.9328,80,0.0094451,130400,121930,6.5,19,2789,2543,3055,1275,1780,335597.9256,113248,22550,580.2,4990,16897,10026,6871,90698,22863,5182.9,13323.8,6930,19190,41.1,4.9,41.7,48.2,1564,128,362,672,402,1342,121,305,576,340,56.9,62.8,55.4,43,97371,136548,41545,424271,868782,1.46,1140.1,3477.6,2364.1,415.647,59.6,59545,594.611,931.8302,571.5558,0.098119483,463.81,543.71,2.740346262,22.18893094,3.34,3.85,3.5,3.78,4.32,5.94,6.48,7.48,8.13,0.51,0.16,0.44,0.98,2.6,3.14,4.14,4.79,90.5499,1.4292,105.0974,1.4919,1.3644,125.1,122.9,117.1,103.8,14.66,105.6,62.9,147.1,133.8,132.6,207.9,132.5,123.4,162,147.8,143.7,143.6,74.333,132.083,74.076,66.358,12.52,14.2,11.95,91.5,2928.7,66122,217539.93,919.1058,14.2408
4/1/1994,7910.5,6804.4,64.014,733502.225,191632,70.0755,76.7715,74.6455,88.3827,80.9448,92.059,48.9838,62.3457,42.6755,103.3424,69.4416,80.5009,72.2629,61.4,82.3705,80,0.009602689,130621,122290,6.4,19,2842,2430,2921,1175,1746,343913.9652,113598,22641,578,5047,16933,10058,6875,90957,22881,5200.7,13365.6,6936,19223,41.1,5,41.8,50.1,1465,153,359,615,338,1392,135,306,600,351,57.4,62.7,57.2,45.9,97351,140336,44784,424611,871997,1.46,1141.1,3478.8,2363.3,418.864,61.616,61492,600.352,935.5939,575.9738,0.097838254,447.23,520.36,2.851619972,21.16649081,3.56,4.05,3.68,4.09,4.82,6.52,6.97,7.88,8.52,0.49,0.12,0.53,1.26,2.96,3.41,4.32,4.96,90.5378,1.4383,103.4843,1.4823,1.383,125.1,122.9,117.1,103.8,16.38,106.9,63.5,147.2,133.5,132.8,209,132.6,123.7,162.2,148,144,143.7,74.42,132.124,74.179,66.442,12.54,14.25,11.96,92.6,2936.2,67941,219966.38,926.0143,15.3347
5/1/1994,7931,6828.3,63.9,735277.426,190940,70.4566,77.0914,74.9689,88.9556,81.2249,92.7568,49.1478,62.7886,43.1352,104.1175,69.9068,80.9005,72.484,62.7,82.6693,83,0.010486418,130779,122864,6.1,19.5,2652,2462,2836,1140,1696,358097.9728,113931,22704,575.2,5084,16962,10081,6881,91227,22997,5217.2,13400.1,6928,19264,41.2,4.9,41.7,51.4,1526,137,340,702,347,1396,143,315,592,346,58.2,61.6,60.2,47.6,98381,142630,43802,425269,882951,1.47,1143.3,3488.2,2364.9,420.63,59.228,59028,604.5801,939.7779,583.7661,0.098762621,450.9,526.27,2.838035041,21.04307525,4.01,4.57,4.14,4.6,5.31,6.78,7.18,7.99,8.62,0.56,0.13,0.59,1.3,2.77,3.17,3.98,4.61,89.7509,1.4125,103.7533,1.5042,1.3808,125.1,122.7,117.2,102.2,17.88,109.2,67.8,147.5,134,132.4,209.7,132.9,124.4,162.4,148.2,144.2,144,74.528,132.565,74.148,66.56,12.58,14.3,11.98,92.8,2940.8,66838,223177.11,921.3219,13.39
6/1/1994,7916.7,6815.7,64.285,742027.188,193196,70.9149,77.5913,75.4425,89.6705,81.9285,93.4801,49.4273,63.1983,43.2915,104.4277,70.0946,84.6143,72.3804,62,82.6223,81,0.010218242,130561,122634,6.1,18.8,2757,2449,2735,1155,1580,339469.9869,114246,22764,575.3,5097,17010,10121,6889,91482,23070,5232.5,13448.8,6930,19274,41.2,5,41.8,49.5,1409,140,317,622,330,1357,146,301,565,345,58.8,65,60.3,48.3,99162,145063,46475,427978,888685,1.47,1145.2,3476.7,2350.7,423.468,59.935,59602,608.6831,944.6606,589.3632,0.099648857,454.83,528.76,2.823032781,20.79697547,4.25,4.57,4.14,4.55,5.27,6.7,7.1,7.97,8.65,0.32,-0.11,0.3,1.02,2.45,2.85,3.72,4.4,88.9217,1.3727,102.5264,1.5262,1.3836,125.2,122.8,117.8,102.7,19.07,117.1,69.7,147.9,134.8,133.2,210.5,133.5,124.9,162.8,148.7,144.6,144.4,74.708,132.874,74.405,66.695,12.59,14.31,12.01,91.2,2924.9,67386,227479.48,927.0163,12.9459
7/1/1994,7931.7,6833.8,64.245,738774.505,193763,71.0417,77.5521,75.3859,89.2035,82.0682,92.7575,50.0232,63.5009,43.9585,104.1892,70.3897,84.2485,71.6914,62.3,82.6894,85,0.010697206,130652,122706,6.1,19,2820,2316,2822,1260,1562,343320.4175,114619,22807,573.5,5125,17026,10130,6896,91812,23167,5248.8,13515.5,6925,19301,41.2,5,41.8,52.3,1439,134,332,594,379,1335,161,300,567,307,58.5,64.2,58.1,45.1,99408,145013,45823,428538,894306,1.47,1150.7,3485.2,2348.5,427.291,60.102,59644,616.2055,951.4617,591.1893,0.099454822,451.4,525.88,2.851129818,20.17039282,4.26,4.75,4.33,4.75,5.48,6.91,7.3,8.11,8.8,0.49,0.07,0.49,1.22,2.65,3.04,3.85,4.54,86.8658,1.3239,98.445,1.5467,1.3826,125.7,123.4,118.3,101.7,19.65,121.5,71.6,148.4,134.2,134.4,211.3,134.1,125.1,163.1,149.1,144.9,144.9,74.944,133.388,74.788,66.847,12.62,14.38,12.02,89,2929.2,65863,226832.64,928.779,12.1635
8/1/1994,7943.8,6842.6,64.673,756219.905,196157,71.4359,77.9206,75.861,90.1669,83.4802,93.5411,50.1164,63.9186,44.0694,105.6292,70.9419,81.3306,72.5267,60.2,83.0468,82,0.010336569,131275,123342,6,18.8,2671,2569,2750,1181,1569,336217.508,114901,22876,573.9,5139,17081,10178,6903,92025,23243,5275.5,13560.7,6920,19306,41.1,5,41.7,51.4,1450,149,307,680,314,1377,143,303,589,342,58,63,61.6,44.9,100797,145884,46033,428792,902171,1.46,1150.6,3482.5,2337.2,428.248,59.347,58879,621.9206,957.4449,597.1325,0.100077514,464.24,542.48,2.778735137,20.23307313,4.47,4.84,4.48,4.88,5.56,6.88,7.24,8.07,8.74,0.37,0.01,0.41,1.09,2.41,2.77,3.6,4.27,87.1754,1.3184,99.9404,1.5422,1.3783,126.2,124,119.1,101.6,18.38,125.3,75.2,149,133.2,136,212.2,134.7,125.1,163.8,149.7,145.5,145.5,75.111,133.464,75.116,66.963,12.65,14.39,12.06,91.7,2920.9,66504,230443.35,921.2817,11.393
9/1/1994,7977.5,6874.2,64.77,752946.115,197754,71.7049,78.0751,75.8755,89.723,83.8031,92.7766,50.6107,64.3065,44.669,105.4142,71.2928,80.2745,72.7953,62.8,83.1571,83,0.010731834,131421,123687,5.9,18.7,2671,2317,2746,1203,1543,329492.4821,115254,22948,576,5175,17115,10209,6906,92306,23337,5294.8,13618.8,6905,19337,41.1,4.9,41.6,52.5,1474,131,327,645,371,1412,135,295,608,374,59,62.7,62.5,46.1,100311,145487,46086,430311,908038,1.46,1151.9,3482.7,2332.7,430.036,59.962,59476,624.7266,965.0762,607.2917,0.101237218,466.96,551.48,2.768973788,19.86507274,4.73,5.02,4.62,5.04,5.76,7.08,7.46,8.34,8.98,0.29,-0.11,0.31,1.03,2.35,2.73,3.61,4.25,85.963,1.2892,98.7743,1.5661,1.354,125.9,123.5,119.6,99.7,17.46,127.4,80.3,149.3,133.6,136.1,213.1,134.8,125.1,164.1,150,146,145.7,75.195,133.512,75.133,67.071,12.69,14.46,12.09,91.5,2914.7,68595,238555.91,919.5342,12.6123
10/1/1994,8047.1,6927.7,65.17,758692.744,199579,72.3293,78.8856,76.7813,90.6496,84.8678,93.6525,51.5652,64.7276,45.3259,105.4149,72.0148,80.8235,72.0284,63.3,83.6888,88,0.011530398,131744,124112,5.8,19.3,2424,2283,2955,1364,1591,333999.2445,115467,22974,572.7,5177,17144,10236,6908,92493,23408,5313.4,13661.9,6890,19344,41.1,5.1,41.8,51.1,1450,124,320,654,352,1397,131,318,591,357,59.4,63,64.9,47.6,100535,149547,46997,433310,913451,1.45,1150.2,3480.8,2329.9,432.825,59.489,59108,631.4079,971.2249,615.6897,0.101578846,463.81,551.09,2.805739419,19.28609464,4.76,5.51,4.95,5.39,6.11,7.4,7.74,8.57,9.2,0.75,0.19,0.63,1.35,2.64,2.98,3.81,4.44,85.0543,1.2648,98.353,1.6064,1.3503,125.5,123.1,120.1,98.6,17.71,134.1,84.1,149.4,133,136.2,214.1,134.8,125.7,164.5,150.2,146.1,145.8,75.322,133.56,75.035,67.279,12.73,14.55,12.11,92.7,2910,68981,240553.73,903.7723,15.0495
11/1/1994,8044,6922.8,65.214,765376.963,199723,72.7814,79.1815,77.092,90.6524,84.7395,93.7099,52.1817,65.3403,45.8584,106.2717,72.5764,78.3214,74.5217,63.9,84.0212,87,0.01179661,131891,124516,5.6,18,2619,2164,2666,1196,1470,327879.3644,115887,23050,572.3,5210,17186,10274,6912,92837,23522,5329.7,13744.1,6879,19367,41.1,5,41.7,51.6,1511,176,362,634,339,1340,137,298,590,315,59.2,61.5,64.7,47.3,101929,150038,48620,434540,919510,1.46,1150.9,3483.7,2325.6,434.594,60.013,59764,638.2309,977.7959,618.8334,0.101937734,461.01,548.97,2.840871131,18.6922781,5.29,5.81,5.29,5.72,6.54,7.72,7.96,8.68,9.32,0.52,0,0.43,1.25,2.43,2.67,3.39,4.03,85.7144,1.2956,98.044,1.5892,1.3647,126.1,123.9,121,99.8,18.1,142,84.5,149.8,132.5,136.7,215,135,126.5,165,150.6,146.3,146.1,75.469,133.824,75.101,67.437,12.76,14.51,12.15,91.6,2903.9,69761,243425.68,891.0314,16.2495
